年级,班级,姓名,语文,数学,外语,物理,化学,生物,政治,历史,地理
本高2023届,10班,钱吉曙,86,93,96,56,/,/,/,/,/
本高2023届,14班,傅娥珊,93,103,119.5,69,48,/,/,/,70
本高2023届,15班,仲莺蓉,94,66,119,48,35,/,67,/,/
本高2023届,1班,卫辰然,90,116,120,69,60,76,/,/,/
本高2023届,1班,奚行孟,88,121,129,75,61,69,/,/,/
本高2023届,1班,花默争,101,122,116.5,68,40,93,/,/,/
本高2023届,3班,井牧贤,92,103,129,/,/,64,55,68,/
本高2023届,3班,农烽柳,91,73,119.5,/,/,50,58,71,/
本高2023届,4班,薄湘宝,99,77,134,/,/,/,61,82,66
本高2023届,4班,伍牧飞,86,69,107,/,/,60,67,65,/
本高2023届,4班,谭令雄,80,81,130,/,/,/,62,56,48
本高2023届,5班,郜潇坦,85,70,113,52,34,/,/,/,44
本高2023届,5班,孟耘妃,92,83,132.5,39,37,/,/,/,64
本高2023届,6班,周娣娅,106,111,133,50,55,70,/,/,/
本高2023届,6班,岑佳鼎,/,/,/,/,/,/,/,/,/
本高2023届,7班,班丹鹃,101,116,129.5,76,68,89,/,/,/
本高2023届,8班,邢创奔,87,72,110.5,50,44,48,/,/,/
本高2023届,9班,鲍郁雷,83,74,118,35,27,/,/,/,48
本高2023届,9班,昌鹤晋,90,78,100.5,37,28,45,/,/,/
本高2023届,9班,郑声迁,88,73,90,55,39,53,/,/,/
本高2023届,9班,伍麟军,90,79,123.5,41,44,76,/,/,/
本高2023届,10班,韦昶逸,91,88,119.5,59,44,66,/,/,/
本高2023届,10班,贾妤涓,2,/,/,/,/,/,/,/,/
本高2023届,10班,唐心焕,84,77,106,39,/,62,/,/,48
本高2023届,10班,罗恩达,90,117,104.5,65,55,78,/,/,/
本高2023届,12班,骆珣卉,87,81,/,43,42,/,/,/,55
本高2023届,12班,郭蜜念,96,102,/,48,45,/,/,/,55
本高2023届,13班,吕豪弛,90,86,116,34,41,77,/,/,/
本高2023届,13班,任茵韵,79,79,113.5,44,34,65,/,/,/
本高2023届,13班,钟魁恩,79,68,102,27,28,48,/,/,/
本高2023届,13班,瞿俭榕,91,68,109,45,37,55,/,/,/
本高2023届,14班,郭巧绮,84,101,113,46,36,48,/,/,/
本高2023届,15班,葛煜斌,76,93,104.5,68,27,/,/,/,63
本高2023届,保送班,武泉沫,93,79,131,/,/,/,60,70,54
本高2023届,1班,幸章朴,95,112,124,56,56,71,/,/,/
本高2023届,1班,卫圣屹,96,115,119,51,47,84,/,/,/
本高2023届,2班,赖蒙可,88,76,101.5,/,/,51,51,68,/
本高2023届,2班,邵伟益,93,79,111.5,/,/,/,72,75,63
本高2023届,2班,韩剑名,94,65,117.5,/,/,/,59,77,60
本高2023届,2班,孟瑾娆,84,63,120,/,/,/,53,63,40
本高2023届,2班,梅瑾月,94,58,126.5,/,/,/,66,83,62
本高2023届,2班,蒋柳琪,95,83,118,/,/,/,60,75,40
本高2023届,3班,翟琰祯,104,96,129,/,/,/,53,80,56
本高2023届,3班,郭彤默,91,93,/,/,/,63,47,65,/
本高2023届,3班,农蕴纳,99,67,/,/,/,/,52,74,50
本高2023届,4班,沈齐一,91,77,111.5,/,/,/,49,74,58
本高2023届,4班,顾帆嵘,89,109,113.5,/,/,81,66,81,/
本高2023届,4班,田殉晔,88,61,117.5,/,/,47,48,61,/
本高2023届,4班,莫西庄,80,89,108.5,/,/,52,59,61,/
本高2023届,4班,左冠斌,83,89,121.5,/,/,/,54,75,44
本高2023届,4班,戚鸣焱,85,67,118.5,/,/,/,43,80,29
本高2023届,5班,唐林杰,83,73,124,59,37,/,/,/,53
本高2023届,5班,水娜妮,/,103,102.5,/,38,/,/,/,55
本高2023届,5班,齐泰品,81,86,95.5,55,39,/,/,/,44
本高2023届,5班,汪芸莹,/,/,/,/,/,/,/,/,/
本高2023届,5班,郑惟蔷,92,86,88,47,38,/,/,/,58
本高2023届,6班,鲍标成,84,100,121.5,44,54,72,/,/,/
本高2023届,6班,滕迎枫,92,115,127,46,54,/,58,/,/
本高2023届,6班,吴丽婷,83,103,118.5,61,52,86,/,/,/
本高2023届,6班,高艳娥,80,105,/,75,49,/,/,/,58
本高2023届,7班,左聪佳,114,128,136,70,73,94,/,/,/
本高2023届,7班,褚镇彬,98,102,113.5,/,/,73,67,89,/
本高2023届,8班,毛咏铎,92,110,122,55,43,73,/,/,/
本高2023届,8班,单日发,89,92,110,54,38,50,/,/,/
本高2023届,8班,彭灏岗,85,114,116,51,35,67,/,/,/
本高2023届,8班,袁运平,86,81,107,50,43,62,/,/,/
本高2023届,9班,伊柱通,97,84,100.5,39,15,58,/,/,/
本高2023届,9班,陆爽文,87,80,116,36,34,/,/,/,48
本高2023届,9班,盛荔秋,91,94,116.5,45,33,50,/,/,/
本高2023届,9班,伏畅郁,94,67,128.5,58,35,/,64,/,/
本高2023届,9班,杜迅梅,86,83,136,49,38,/,51,/,/
本高2023届,9班,邵骊茵,83,97,113.5,42,41,58,/,/,/
本高2023届,9班,井队俭,82,95,117.5,50,50,/,62,/,/
本高2023届,9班,邓颉轶,91,99,113,56,31,52,/,/,/
本高2023届,9班,万创炳,95,77,113.5,51,50,/,52,/,/
本高2023届,9班,包念迅,87,97,111,82,45,/,/,/,66
本高2023届,10班,晏为妮,93,90,105.5,40,/,52,/,/,50
本高2023届,10班,骆凝娟,75,87,117.5,47,/,68,/,/,44
本高2023届,10班,林嫚泓,73,71,100.5,41,/,53,/,/,39
本高2023届,10班,秋泳薇,97,102,133.5,37,57,85,/,/,/
本高2023届,10班,金怡文,83,72,111.5,40,/,47,/,/,/
本高2023届,11班,冯兵弘,98,69,115.5,48,62,/,/,/,52
本高2023届,11班,童纯妹,92,103,121.5,42,45,/,/,/,58
本高2023届,11班,吕婉诗,91,109,136.5,35,28,/,/,/,47
本高2023届,12班,左忆馨,81,69,/,48,37,/,/,/,47
本高2023届,12班,龙攀战,85,68,/,16,22,/,/,/,40
本高2023届,12班,顾惠美,87,107,/,50,39,76,/,/,/
本高2023届,12班,祖菊慧,88,80,110.5,40,40,/,60,/,/
本高2023届,12班,范钟熠,93,90,/,45,41,54,/,/,/
本高2023届,12班,奚微铭,75,89,117.5,47,36,77,/,/,/
本高2023届,12班,莫丽谨,77,66,/,35,32,72,/,/,/
本高2023届,13班,乔达凝,78,73,96.5,34,32,77,/,/,/
本高2023届,13班,石冰尉,96,80,115.5,53,33,62,/,/,/
本高2023届,13班,梅亮钊,81,107,104,70,44,79,/,/,/
本高2023届,13班,支孝冰,77,86,92.5,46,38,64,/,/,/
本高2023届,13班,牧坤孟,75,69,110,68,21,55,/,/,/
本高2023届,14班,范丹亚,75,74,134,50,25,/,/,/,41
本高2023届,14班,李纯勋,84,77,105.5,39,39,/,59,/,/
本高2023届,14班,蒋泓川,87,69,103,32,27,/,51,/,/
本高2023届,14班,韶航珑,86,113,104.5,64,58,80,/,/,/
本高2023届,14班,许然西,80,59,105.5,57,42,59,/,/,/
本高2023届,14班,牧红爽,100,110,127,73,40,63,/,/,/
本高2023届,14班,邵姝凡,88,77,123.5,55,38,64,/,/,/
本高2023届,15班,俞想妤,86,82,107,62,37,54,/,/,/
本高2023届,15班,滑朝建,80,80,115,50,47,64,/,/,/
本高2023届,16班,庞韧淼,/,/,/,/,/,/,/,/,/
本高2023届,保送班,苏钥焰,101,86,131.5,/,/,/,59,84,62
本高2023届,1班,徐冉为,106,102,127.5,68,66,76,/,/,/
本高2023届,1班,徐嵘音,99,106,131.5,58,50,/,/,/,58
本高2023届,1班,穆玫冰,101,141,116,65,48,81,/,/,/
本高2023届,2班,殷妃义,74,57,/,/,/,48,46,71,/
本高2023届,2班,钟贞凡,71,19,89.5,/,/,/,24,53,38
本高2023届,2班,吴涌钧,87,26,120.5,/,/,/,45,75,36
本高2023届,2班,江榕晶,94,66,117,/,/,/,52,67,45
本高2023届,3班,时城祯,/,/,/,/,/,/,/,/,/
本高2023届,3班,芮昭花,105,119,131.5,/,/,/,65,88,69
本高2023届,3班,姜渝锬,92,104,124.5,/,/,72,65,86,/
本高2023届,3班,汤歌莺,98,96,/,/,/,62,58,73,/
本高2023届,4班,怀茉琚,88,75,117,/,/,/,65,77,65
本高2023届,5班,薛芬菲,89,78,115.5,44,41,/,/,/,56
本高2023届,5班,姚隽耘,83,92,111,39,39,/,/,/,44
本高2023届,5班,仰霄宪,92,86,112.5,40,44,/,/,/,63
本高2023届,6班,高寒登,92,116,129,59,41,/,67,/,/
本高2023届,6班,颜斯谨,97,104,129,51,51,/,/,/,64
本高2023届,6班,昌樱素,95,93,/,56,43,80,/,/,/
本高2023届,7班,沈薇亚,96,102,119,63,53,84,/,/,/
本高2023届,7班,郦珏茹,98,120,134,89,58,86,/,/,/
本高2023届,7班,秦淳雪,94,129,124,63,60,83,/,/,/
本高2023届,8班,阮杏苹,92,102,136,39,51,66,/,/,/
本高2023届,8班,程纯驰,83,82,117.5,69,52,71,/,/,/
本高2023届,8班,瞿典珉,91,85,114.5,46,46,73,/,/,/
本高2023届,8班,齐隽香,101,92,98,62,43,74,/,/,/
本高2023届,9班,祖知杉,82,122,116.5,55,41,/,61,/,/
本高2023届,9班,毕嫣栋,93,78,95,52,46,70,/,/,/
本高2023届,10班,孙田轲,81,80,98.5,38,/,61,/,/,50
本高2023届,10班,孙贤实,102,108,/,68,/,/,/,/,/
本高2023届,10班,符鹏茂,91,93,124,38,57,73,/,/,/
本高2023届,10班,郭锨丁,95,102,127.5,52,49,72,/,/,/
本高2023届,10班,夏晔吉,97,70,105,37,/,/,/,/,/
本高2023届,11班,姜牧定,99,105,129,51,53,/,/,/,66
本高2023届,11班,宣霁娓,86,94,117.5,54,31,/,/,/,44
本高2023届,11班,钱昕乐,101,92,118,58,34,/,/,/,62
本高2023届,11班,裘羽谊,76,98,107,54,62,/,/,/,52
本高2023届,12班,宋琪淑,91,83,/,33,36,48,/,/,/
本高2023届,12班,郎甜雯,90,103,108,53,46,72,/,/,/
本高2023届,12班,马薇闯,100,97,113,52,34,/,66,/,/
本高2023届,13班,莫珑凝,82,79,88,40,30,63,/,/,/
本高2023届,13班,荣喜坤,81,79,110,53,43,67,/,/,/
本高2023届,13班,贡思溢,95,89,137,51,59,85,/,/,/
本高2023届,13班,伍琰忱,82,90,92,71,40,60,/,/,/
本高2023届,13班,魏融冶,82,98,100,45,35,49,/,/,/
本高2023届,13班,常仁宙,75,70,70,38,23,60,/,/,/
本高2023届,14班,金洵冲,90,76,112.5,47,30,47,/,/,/
本高2023届,15班,周恩禹,84,111,120,52,40,56,/,/,/
本高2023届,15班,徐屹友,85,101,113,66,51,69,/,/,/
本高2023届,15班,武品恩,94,83,102,45,43,57,/,/,/
本高2023届,1班,庞霁隽,90,80,123,45,31,/,/,/,61
本高2023届,1班,童歆瑶,100,89,124,48,38,70,/,/,/
本高2023届,1班,任晔喜,79,104,118.5,68,46,/,/,/,69
本高2023届,2班,诸冰朵,95,86,108,/,/,69,57,81,/
本高2023届,2班,宣子麟,100,74,129,/,/,/,64,80,64
本高2023届,2班,董盼竹,98,81,114,/,/,65,65,65,/
本高2023届,2班,凤榕贞,66,70,50,/,/,/,/,79,/
本高2023届,2班,郭晨朝,93,92,120,/,/,77,69,80,/
本高2023届,3班,翁晶恋,96,74,112,/,/,57,52,74,/
本高2023届,3班,芮韵习,96,130,119.5,/,/,70,68,78,/
本高2023届,3班,侯娆璐,101,93,119.5,/,/,/,68,87,68
本高2023届,4班,常贝通,/,71,132,/,/,/,/,83,47
本高2023届,4班,邹尤栋,80,82,82.5,/,/,/,53,73,41
本高2023届,4班,徐融仲,92,65,110,/,/,/,53,77,55
本高2023届,4班,蒙熠莺,90,62,116,/,/,/,61,81,57
本高2023届,4班,庞炜豪,86,61,122,/,/,/,58,75,54
本高2023届,4班,姚盈游,96,90,134,/,/,/,62,75,61
本高2023届,4班,怀朴魁,99,66,109,/,/,54,66,67,/
本高2023届,4班,范颜佳,93,70,108,/,/,/,52,58,34
本高2023届,4班,包冶荷,/,/,/,/,/,/,/,/,/
本高2023届,5班,秦萌芯,94,69,115,44,37,/,/,/,51
本高2023届,5班,郝仲勤,82,98,125.5,67,47,/,/,/,68
本高2023届,6班,杜姝若,94,99,126.5,36,48,/,49,/,/
本高2023届,6班,云野婕,95,97,/,49,51,/,/,/,46
本高2023届,7班,陆杉真,110,122,130.5,/,/,/,57,92,71
本高2023届,7班,瞿靖宜,101,112,118,66,47,87,/,/,/
本高2023届,8班,郜征如,83,89,117.5,30,28,69,/,/,/
本高2023届,8班,裴庚嘉,93,98,100.5,59,39,58,/,/,/
本高2023届,8班,纪彤荟,93,112,123,60,28,56,/,/,/
本高2023届,9班,尚青楷,89,109,112.5,50,49,/,57,/,/
本高2023届,9班,霍肠领,89,110,118.5,67,41,/,44,/,/
本高2023届,9班,缪旋奎,93,80,122,46,32,63,/,/,/
本高2023届,9班,奚玲红,87,74,120,54,38,65,/,/,/
本高2023届,10班,薛珂舜,90,78,109,51,/,67,/,/,62
本高2023届,10班,管杨忆,82,67,112.5,40,/,49,/,/,41
本高2023届,11班,宁雅容,90,79,130.5,50,34,/,/,/,49
本高2023届,11班,祖平锁,92,77,93.5,39,44,/,/,/,61
本高2023届,11班,富有权,94,79,121,51,43,/,/,/,48
本高2023届,11班,孔娟霜,79,60,105.5,38,31,/,/,/,55
本高2023届,11班,谢瑶竹,97,100,118,55,44,/,/,/,61
本高2023届,11班,褚强琰,84,113,79,47,25,/,/,/,36
本高2023届,11班,鲍柯元,93,106,128,44,39,/,/,/,61
本高2023届,11班,柯予楚,98,95,122,56,50,/,/,/,61
本高2023届,11班,龚千萱,78,94,119,37,39,/,/,/,68
本高2023届,12班,郁艾玥,93,76,95,46,27,39,/,/,/
本高2023届,12班,支霞露,87,93,133,53,47,80,/,/,/
本高2023届,12班,伏音昭,82,57,105,37,20,40,/,/,/
本高2023届,12班,何耘媛,95,108,128.5,58,46,78,/,/,/
本高2023届,12班,祁润熠,81,101,112,54,38,67,/,/,/
本高2023届,12班,秦泳烨,90,89,118.5,49,36,/,/,/,51
本高2023届,12班,郑非鹏,84,74,111,40,44,61,/,/,/
本高2023届,13班,管谦革,87,85,108,44,23,64,/,/,/
本高2023届,13班,倪婵芯,92,75,114,41,38,65,/,/,/
本高2023届,14班,仰伶梦,93,94,107.5,48,55,72,/,/,/
本高2023届,14班,秋姝蕙,103,96,130,45,51,/,56,/,/
本高2023届,14班,苏昌飚,99,54,85.5,32,29,/,58,/,/
本高2023届,15班,童樱忆,84,90,121.5,60,44,61,/,/,/
本高2023届,1班,方芝沁,102,111,127,62,48,77,/,/,/
本高2023届,1班,武劫柏,99,119,125,63,54,/,/,/,61
本高2023届,1班,毕名飙,/,113,116.5,/,51,78,/,/,/
本高2023届,1班,葛延嘉,92,104,132,63,55,/,/,/,58
本高2023届,1班,常惟星,82,108,125,61,48,83,/,/,/
本高2023届,2班,姜林韧,95,95,118,/,/,/,58,76,52
本高2023届,2班,姜和牧,105,79,123.5,/,/,/,55,60,48
本高2023届,2班,秦涌双,97,89,133,/,/,69,63,79,/
本高2023届,2班,陶珑唯,84,98,111,/,/,66,59,72,/
本高2023届,2班,芮霁曦,92,41,123,/,/,/,63,60,34
本高2023届,2班,骆廷朔,89,35,43,/,/,/,21,68,9
本高2023届,2班,倪芝宝,91,80,123,/,/,/,57,63,41
本高2023届,2班,伏宽岱,90,85,108.5,/,/,57,61,69,/
本高2023届,3班,仲皓亮,100,81,140.5,/,/,73,64,89,/
本高2023届,3班,强松利,104,67,135.5,/,/,79,61,72,/
本高2023届,3班,嵇羚慧,95,97,125,/,/,/,53,76,69
本高2023届,3班,邱婷丹,94,73,/,/,/,57,43,68,/
本高2023届,3班,龙航卿,88,73,/,/,/,39,56,65,/
本高2023届,3班,宁均涌,97,89,133,/,/,88,67,84,/
本高2023届,4班,汤昶宁,82,80,103,/,/,/,57,76,59
本高2023届,4班,汪勉昀,114,76,115,/,/,/,68,82,56
本高2023届,4班,温桦舒,98,62,121.5,/,/,/,62,76,46
本高2023届,4班,巫蔓雅,90,91,117,/,/,/,60,82,60
本高2023届,4班,祝理炯,107,80,119,/,/,/,57,67,51
本高2023届,4班,劳如汉,98,76,120.5,/,/,50,60,69,/
本高2023届,4班,龙莉绚,93,70,103,/,/,/,58,63,39
本高2023届,4班,尤牧隽,92,77,113.5,/,/,59,69,71,/
本高2023届,5班,周悦月,94,106,107,57,44,/,/,/,64
本高2023届,5班,时晨腾,78,97,110,60,25,/,/,/,39
本高2023届,6班,薛东吉,94,105,122,82,46,/,/,/,64
本高2023届,6班,羿曼晨,88,91,127,53,60,63,/,/,/
本高2023届,6班,郁真婷,85,97,118.5,66,60,70,/,/,/
本高2023届,6班,蒋轶旭,112,106,/,63,52,/,/,/,58
本高2023届,6班,薛西翰,98,93,/,70,56,77,/,/,/
本高2023届,6班,秦裙嘉,98,91,/,58,53,78,/,/,/
本高2023届,6班,郜韶旎,101,86,128.5,41,35,75,/,/,/
本高2023届,6班,丁军陵,104,117,141,62,70,/,/,/,71
本高2023届,6班,谢勉子,92,103,123.5,74,/,/,/,/,/
本高2023届,7班,刘煦城,93,128,127.5,78,47,87,/,/,/
本高2023届,7班,常原焘,96,131,119,89,/,/,/,/,/
本高2023届,8班,农昀珠,87,88,106.5,60,45,58,/,/,/
本高2023届,8班,史化闯,75,94,102,44,40,47,/,/,/
本高2023届,8班,颜松坤,97,70,102.5,47,44,55,/,/,/
本高2023届,8班,舒莺靓,87,113,115.5,61,60,76,/,/,/
本高2023届,8班,姬营晗,89,114,131.5,48,42,64,/,/,/
本高2023届,8班,贡和福,91,69,82,51,39,68,/,/,/
本高2023届,8班,祖瑶韶,86,95,122.5,65,59,67,/,/,/
本高2023届,8班,焦盼姬,90,105,84,68,54,77,/,/,/
本高2023届,9班,颜璞蔚,95,81,107,42,57,80,/,/,/
本高2023届,9班,韦淞晨,95,79,103,53,27,/,56,/,/
本高2023届,9班,倪晔盼,/,/,/,/,/,/,/,/,/
本高2023届,9班,符奕游,72,74,74.5,28,27,/,41,/,/
本高2023届,9班,吕佳壮,80,102,107,42,33,/,/,/,53
本高2023届,9班,时澄娟,75,82,108,55,20,52,/,/,/
本高2023届,10班,戴碧婉,82,65,121,44,/,55,/,/,44
本高2023届,10班,宁桢旖,95,91,108,46,/,66,/,/,60
本高2023届,10班,周为君,84,91,111.5,51,/,66,/,/,75
本高2023届,10班,宫嘉深,83,88,117,37,/,50,/,/,47
本高2023届,10班,施如艾,78,102,113,45,31,51,/,/,/
本高2023届,10班,鲁暖习,89,120,120.5,65,/,/,/,/,/
本高2023届,10班,潘通争,90,75,135.5,41,30,60,/,/,/
本高2023届,11班,黄翠妤,94,100,122.5,41,35,/,/,/,46
本高2023届,11班,彭松朔,93,75,119,41,41,/,/,/,52
本高2023届,11班,焦柳韶,87,93,107.5,45,33,/,/,/,42
本高2023届,11班,诸丰乾,91,107,112.5,57,40,/,/,/,53
本高2023届,11班,符格霓,/,/,111,/,48,/,/,/,36
本高2023届,11班,惠化锴,93,76,105.5,40,31,/,/,/,43
本高2023届,11班,梅薇彬,87,90,124.5,63,38,/,/,/,56
本高2023届,11班,柳曦润,83,75,139,41,31,/,/,/,50
本高2023届,11班,曹江疆,97,101,94.5,61,37,/,/,/,48
本高2023届,12班,宣烈禄,88,122,/,47,43,56,/,/,/
本高2023届,12班,孙轶名,84,90,/,47,45,/,/,/,60
本高2023届,12班,尤知鹃,105,100,131,49,31,63,/,/,/
本高2023届,12班,万衡林,94,69,113.5,45,36,49,/,/,/
本高2023届,12班,孙瑾晗,94,66,129,37,37,/,63,/,/
本高2023届,12班,任坦将,81,101,105,52,33,77,/,/,/
本高2023届,13班,傅滢鹃,92,73,116,46,16,45,/,/,/
本高2023届,13班,童铮墨,84,84,114.5,33,49,64,/,/,/
本高2023届,13班,刁赫锟,71,71,106,56,30,66,/,/,/
本高2023届,13班,司淞建,89,63,103,42,41,62,/,/,/
本高2023届,14班,孔珠恋,90,105,117.5,70,49,/,55,/,/
本高2023届,14班,云翰炳,93,64,114,39,24,/,58,/,/
本高2023届,14班,王沙琰,88,78,119.5,44,49,/,69,/,/
本高2023届,14班,祖薇实,95,71,133.5,39,32,/,/,/,57
本高2023届,14班,解如果,99,106,116.5,42,45,/,61,/,/
本高2023届,15班,刘颢路,88,95,130,49,43,73,/,/,/
本高2023届,15班,计祺献,78,95,111,52,57,/,/,/,39
本高2023届,15班,吉妙菱,93,58,110.5,51,33,/,51,/,/
本高2023届,15班,孟灵珍,90,114,101,61,52,70,/,/,/
本高2023届,15班,黄贤珉,80,83,110.5,63,50,/,/,/,49
本高2023届,15班,龚红浪,89,94,130.5,59,32,70,/,/,/
本高2023届,15班,时良欢,83,91,119,45,41,/,58,/,/
本高2023届,15班,诸舰壮,87,86,120.5,56,34,/,60,/,/
本高2023届,15班,管女恋,86,80,106,56,39,60,/,/,/
